Class,Family,Species,Troph,FoodI,FoodII,FoodIII,Stage,DietPercent,ItemName,ID
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.940000057220459,unspecified Peristediidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,6.380000114440918,unspecified Teraponidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,7.5,unspecified Sparidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,31.559999465942383,unspecified teleosts,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,zoobenthos,benth. crust.,lobsters,juv./adults,0.05999999865889549,unspecified Macrura,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,others,birds,n.a./other birds,juv./adults,0.009999999776482582,unspecified birds,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,zoobenthos,mollusks,octopi,juv./adults,4.889999866485596,unspecified Octopodidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,1.0199999809265137,unspecified Sepiidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,13.220000267028809,unspecified Octopoteuthidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,31.559999465942383,unspecified Enoploteuthidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.03999599814414978,Sygnathidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.0899910032749176,Engraulidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.0899910032749176,Ostraciidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.13998600840568542,Platycephalidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.23997600376605988,Clupeidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.2899709939956665,unspecified batoid,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.7699230313301086,Ariidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.8399159908294678,Sphyraenidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.9099090099334717,Serranidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.0498950481414795,Plotosidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.0698930025100708,unspecified elasmobranch,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.2798720598220825,Priancathidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.2998700141906738,Leiognathidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.389860987663269,Mullidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.569843053817749,Exocetidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.8798120021820068,Carangidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,2.169783115386963,Anguillidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,2.389760971069336,Scyliorhinidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,2.709728956222534,Synodontidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,2.7597241401672363,Rhinobatidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,3.7496249675750732,Haemulidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,4.099589824676514,Trichiuridae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,4.129587173461914,Scombridae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,4.56954288482666,Teraponidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,5.189481258392334,Sciaenidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,12.158783912658691,Sparidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,17.028297424316406,unspecified teleosts,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,zoobenthos,mollusks,gastropods,juv./adults,0.029997000470757484,unspecified gastropod,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,zoobenthos,benth. crust.,lobsters,juv./adults,1.1698830127716064,unspecified Macrura,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,zoobenthos,benth. crust.,n.a./other benth. Crustaceans,juv./adults,0.20997899770736694,unspecified crustacean,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,zoobenthos,mollusks,n.a./other cephalopods,juv./adults,0.06999300420284271,unspecified cephalopod,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,zoobenthos,mollusks,n.a./other cephalopods,juv./adults,1.6498349905014038,unspecified Coleoidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,zoobenthos,mollusks,octopi,juv./adults,7.589241027832031,Octopodidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,0.36996299028396606,unspecified prawn,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,0.1799820065498352,Lycoteuthidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,4.629537105560303,Octopoteuthidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,10.198980331420898,Sepiidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.009998000226914883,unspecified Sygnathidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.0699860006570816,unspecified Belonidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.07998400181531906,unspecified Carangidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.09998000413179398,unspecified Sphyraenidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.1399720013141632,unspecified Oplegnathidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.17996400594711304,unspecified Serranidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.19996000826358795,unspecified Synodontidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.2099580019712448,unspecified Ostraciidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.21995601058006287,unspecified Mugilidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.23995201289653778,unspecified Anguillidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.2599480152130127,unspecified Leiognathidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.31993600726127625,unspecified Exocetidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,0.5798840522766113,unspecified Cheilodactyleidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,1.0497900247573853,unspecified Mullidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,1.219756007194519,unspecified Clupeidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,1.2697460651397705,unspecified Dasyatidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,1.309738039970398,unspecified Haemulidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,1.699660062789917,unspecified Scombridae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,2.1095781326293945,unspecified Teraponidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,2.2495501041412354,unspecified Ariidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,2.379523992538452,unspecified Platycephalidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,2.7594480514526367,unspecified Gymnuridae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,3.6992602348327637,unspecified Plotosidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,5.338932037353516,unspecified Rhinobatidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,6.638672351837158,unspecified Scyliorhinidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,8.108378410339355,unspecified Trichiuridae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,8.518296241760254,unspecified Sciaenidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,9.558088302612305,unspecifiedSparidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,finfish,bony fish,juv./adults,11.767646789550781,unspecified teleost,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,zoobenthos,benth. crust.,crabs,juv./adults,2.0495901107788086,unspecified Brachyura,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,zoobenthos,benth. crust.,lobsters,juv./adults,0.03999200090765953,unspecified Macrura,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,zoobenthos,benth. crust.,n.a./other benth. Crustaceans,juv./adults,0.08998200297355652,unspecified crustacean,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,zoobenthos,mollusks,n.a./other cephalopods,juv./adults,0.21995601058006287,unspecified cephalopod,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,zoobenthos,mollusks,n.a./other cephalopods,juv./adults,0.36992600560188293,unspecified Coleoidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,zoobenthos,mollusks,octopi,juv./adults,4.689062118530273,unspecified Octopodidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,0.26994600892066956,unspecified shrimp,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,cephalopods,squids/cuttlefish,juv./adults,0.19996000826358795,unspecified Octopoteuthidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,cephalopods,squids/cuttlefish,juv./adults,1.2397520542144775,unspecified Enoploteuthidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,cephalopods,squids/cuttlefish,juv./adults,3.0893821716308594,unspecified Sepiidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,nekton,cephalopods,squids/cuttlefish,juv./adults,13.897220611572266,unspecified Teuthoidea,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.47,zoobenthos,benth. crust.,stomatopods,juv./adults,1.5596880912780762,unspecified stomatopod,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.04022930562496185,unspecified Engraulidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.050286635756492615,unspecified Carangidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.06034396216273308,unspecified Leiognathidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.09051594138145447,unspecified Enoploteuthidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.13074524700641632,unspecified Teraponidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.15085990726947784,unspecified Mugilidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.3520064353942871,unspecified Serranidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.4324650466442108,unspecified Octopodidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.5833249688148499,unspecified elasmobranch,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.7945288419723511,unspecified Trichiuridae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.8146434426307678,unspecified Sparidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,0.9051594138145447,unspecified Anguillidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.257165789604187,unspecified Carcharhinidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.3778537511825562,unspecified Clupeidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.508599042892456,unspecified Sepiidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.7499748468399048,unspecified Oplegnathidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.8203761577606201,unspecified Sciaenidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,1.9209494590759277,unspecified Ariidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,2.2628984451293945,unspecified Gymnuridae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,2.5746755599975586,unspecified Dasyatidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,4.485567569732666,unspecified Plotosidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,4.827517032623291,unspecified Squatinidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,6.999899387359619,unspecified shark,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,8.05591869354248,unspecified Scyliorhinidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,8.407925605773926,unspecified Scombridae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,9.765664100646973,unspecified Octopoteuthidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,11.073116302490234,unspecified teleost,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,11.606155395507812,unspecified Rhinobatidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna lewini,4.5,nekton,finfish,bony fish,juv./adults,15.900633811950684,unspecified Haemulidae,ASV_1088
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,5.43,nekton,finfish,bony fish,juv./adults,97.80000305175781,Merluccius capensis,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,5.43,nekton,cephalopods,squids/cuttlefish,juv./adults,2.200000047683716,Loligo v. reynaudii,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.21,nekton,finfish,bony fish,juv./adults,29.799999237060547,bony fish,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.21,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,0.4000000059604645,benthic crustaceans,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.21,nekton,finfish,n.a./other finfish,juv./adults,0.8999999761581421,Chondrichthyes,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.21,nekton,cephalopods,squids/cuttlefish,juv./adults,68.9000015258789,squids/cuttlefish,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,50,Merluccius capensis,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,n.a./other finfish,juv./adults,1.5,Squalus megalops,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,48.5,Loligo v. reynaudii,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,100,Osteichthyes,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,4.599999904632568,Osteichthyes,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,5.900000095367432,Triglidae,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,6.5,Peprilus triacanthus,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,17.100000381469727,Clupea harengus,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,63.79999923706055,Coryphaena hippurus,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,detritus,detritus,carcasses,n.a./others,2,Animal remains,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,n.a./other finfish,juv./adults,0.10000000149011612,Rajidae,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,0.10010010004043579,Scomberesox saurus scombroides,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,0.10010010004043579,Selene brevoortii,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,0.10010010004043579,Trachurus murphyi,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,0.10010010004043579,unspecified Fistulariidae,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,0.20020020008087158,Hemanthias peruanus,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,0.3003003001213074,Anchoa nasus,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,0.3003003001213074,Sardinops sagax,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,0.3003003001213074,Scomber japonicus,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,0.40040040016174316,Opisthonema libertate,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,0.6006006002426147,unspecified Engraulidae,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,1.6016016006469727,Ancistrocheirus lesueurii,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,1.7017017602920532,Merluccius gayi peruanus,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,2.202202320098877,Stigmatoteuthis hoylei,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,finfish,bony fish,juv./adults,3.2032032012939453,Peprilus sp.,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,detritus,detritus,carcasses,n.a./others,2.702702760696411,unspecified fish remains,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,zoobenthos,mollusks,octopi,juv./adults,2.102102041244507,Octopodea,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,0.10010010004043579,Architeuthis dux,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,1.001001000404358,Ommastrephes bartramii,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,1.2012012004852295,Octopoteuthis sicula,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,7.50750732421875,Gonatus antarcticus,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,9.109108924865723,Mastigoteuthis dentata,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,30.53053092956543,Dosidicus gigas,ASV_288
Chondrichthyes,Carcharhinidae,Sphyrna zygaena,4.5,nekton,cephalopods,squids/cuttlefish,juv./adults,34.5345344543457,Doryteuthis gahi,ASV_288
Chondrichthyes,Carcharhinidae,Triaenodon obesus,4.19,nekton,finfish,bony fish,juv./adults,79.19999694824219,bony fish,ASV_325
Chondrichthyes,Carcharhinidae,Triaenodon obesus,4.19,zoobenthos,mollusks,n.a./other mollusks,juv./adults,3.4000000953674316,molluscs,ASV_325
Chondrichthyes,Carcharhinidae,Triaenodon obesus,4.19,nekton,cephalopods,squids/cuttlefish,juv./adults,17.399999618530273,squids/cuttlefish,ASV_325
Chondrichthyes,Dasyatidae,Pteroplatytrygon violacea,NA,NA,NA,NA,NA,NA,NA,"ASV_219,ASV_25"
Chondrichthyes,Heterodontidae,Heterodontus japonicus,NA,NA,NA,NA,NA,NA,NA,"ASV_141,ASV_87,ASV_1329"
Chondrichthyes,Myliobatidae,Aetobatus narinari,3.67,zoobenthos,mollusks,bivalves,juv./adults,46.599998474121094,bivalves,"ASV_183,ASV_604"
Chondrichthyes,Myliobatidae,Aetobatus narinari,3.67,zoobenthos,mollusks,gastropods,juv./adults,53.400001525878906,Astraea tuber,"ASV_183,ASV_604"
Chondrichthyes,Myliobatidae,Aetobatus narinari,4.57,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,46.599998474121094,invertebrates,"ASV_183,ASV_604"
Chondrichthyes,Myliobatidae,Aetobatus narinari,4.57,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,53.400001525878906,invertebrates,"ASV_183,ASV_604"
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.41,zoobenthos,mollusks,bivalves,juv./adults,73.0999984741211,Ensis directus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.41,detritus,detritus,carcasses,n.a./others,2.700000047683716,Animal remains,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.41,zoobenthos,benth. crust.,crabs,juv./adults,6,Ranilia muricata,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.41,zoobenthos,mollusks,gastropods,juv./adults,1.100000023841858,Gastropoda,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.41,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,0.20000000298023224,Amphipoda,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.41,zoobenthos,mollusks,n.a./other mollusks,juv./adults,10.699999809265137,Nudibranchia,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.41,zoobenthos,worms,non-annelids,juv./adults,3.799999952316284,Rhynchocoela,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.41,zoobenthos,worms,polychaetes,juv./adults,2.200000047683716,Polychaeta,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.41,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,0.20000000298023224,Crangon septemspinosa,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,4.01,zoobenthos,mollusks,bivalves,juv./adults,0.05999999865889549,Mytilus edulis,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,4.01,zoobenthos,benth. crust.,crabs,juv./adults,0.009999999776482582,Ovalipes ocellatus,ASV_253
